name
"Nagaji Institute of Pharmaceutical Science, Gwalior - [NIPS]"
"Nagaji Institute of Technology & Management, Datia - [NITM]"
"Nagaji Institute of Technology & Management, Gwalior - [NITM]"
"Nagaland College of Teacher Education, Kohima"
"Nagaland University, Zunhebotto"
"Nagaon GNDG Commerce College, Nagaon"
"Nagarjuna College of Engineering and Technology, Bangalore - [NCET]"
"Nagarjuna Government College, Nalgonda"
"Nagarjuna Institute of Engineering Technology and Management, Nagpur - [NIETM]"
"Nagarjuna Institute of Technology and Science, Nalgonda"
"Nagesh Karajgi Orchid College of Engineering and Technology, Solapur - [NKOCET]"
"Nagindas Khandwala College, Mumbai"
"Nagnathappa Halge Engineering College, Beed - [NHCE]"
"Nagole institute of Technology & Science, Hayathnagar - [NITS]"
"Nagpur Institute of Technology, Nagpur - [NIT]"
"Nagpur Veterinary College, Nagpur - [NVC]"
"Nagrik Shikshan Sanstha College of Education, Mumbai - [NSSCE]"
"Nagrik Shikshan Sanstha's College of Pharmacy, Mumbai"
"Naharkatiya College, Dibrugarh"
"Nahata Jogendranath Mandal Smriti Mahavidyalaya, North 24 Parganas"
"Naher Arts and Science College, Kannur"
"Naipunnya Institute of Management and Information Technology, Thrissur - [NIMIT]"
"Naipunnya School of Management, Cherthala"
"Nair Hospital Dental College, Mumbai"
"Nairs College of Education, Coimbatore"
"Nairs Teachers Training Institute, Coimbatore"
"NAISH College, Bangalore"
"Najath Arts & Science College Nellippuzha, Palakkad"
"Najath College of Nursing Aluva, Ernakulam"
"Nalanda College of Education, Dehradun"
"Nalanda College of Education, Hamirpur"
"Nalanda College of Engineering -[NCE], Chandi"
"Nalanda College, Biharsharif"
"Nalanda Dance Research Centre, Mumbai"
"Nalanda Degree College, Vijayawada"
"Nalanda Institute of Advanced Studies, Kolkata - [NIAS]"
"Nalanda Institute of Engineering and Technology, Guntur - [NIET]"
"Nalanda Institute of Technology, Bhubaneswar - [NIT]"
"Nalanda Law College, Mumbai"
"Nalanda Medical College, Patna"
"Nalanda Open University, Patna - [NOU]"
"Nalanda Teacher's Training College, Nalanda - [NTTC]"
"Nalanda University, Nalanda"
"Nalbari College, Nalbari"
"Nalbari Commerce College, Nalbari"
"Nalgonda Institute of Technology and Sciences, Nalgonda - [NITS]"
"Nalini Devi Women's College Of Teacher Education, Bhubaneswar"
"Nalini Prabha Dev Prasad Roy College, Bilaspur - [NDR]"
"Nalini-Arvind and T.V. Patel Arts College, Vallabh Vidyanagar"
"Nalla Malla Reddy Engineering College, Ghatkesar - [NMREC]"
"Nalla Narasimha Reddy Education Society's Group of Institutions, Rangareddi - [NNRG]"
"Nallusami Film and Television Institute, Hyderabad"
"NALSAR UNIVERSITY OF LAW, HYDERABAD - [NALSAR]"
"Nalwa College of Education, Panipat"
"Nam Rattra International College of Nursing, Amritsar"
"Namakkal Kavignar Ramalingam Government Arts College for Women, Namakkal - [NKR]"
"Namdeorao Poreddiwar College Of Engineering & Technology, Gadchiroli"
"Namdhari College of Education, Sundarnagar"
"Nanaji Deshmukh Pashu Chikitsa Vigyan Vishwavidyalaya, Jabalpur"
"Nanak Chand Anglo Sanskrit College, Meerut"
"Nanasaheb Mahadik College of Engineering, Sangli - [NMCE]"
"Nanasaheb Mahadik DEd College, Sangli"
"Nancy College of Education, Patiala"
"Nand Kishor Jakhmola, Roorkee"
"Nandalal Ghosh BT College, North 24 Parganas"
"Nandamuri Basava Tarakam and Nallapti Venkateswarlu Chowdary College, Narasaraopet - [NBT&NVC]"
"Nanded Pharmacy College, Nanded"
"Nandha Arts and Science College, Erode"
"Nandha College and School of Nursing, Erode"
"Nandha College of Education, Erode"
"Nandha College of Pharmacy, Erode - [NCP]"
"Nandha College of Physiotherapy, Erode"
"Nandha College of Technology, Erode - [NCT]"
"Nandha Engineering College, Erode - [NEC]"
"Nandha Teacher Training Institute, Erode"
"Nandi Institute of Technology and Management Sciences, Bangalore - [NITMS]"
"Nandini Nagar Mahavidyalaya, Gonda - [NNMV]"
"Nandini Nagar Technical Campus, Gonda"
"Nandini Nagar Vidhi Mahavidyalaya, Gonda - [NNVM]"
"Nandvandan College of Nursing, Jabalpur"
"Nangelil Ayurveda Medical College, Ernakulam"
"Nanhi Pari Seemant Engineering Institute, Pithoragarh - [NPSEI]"
"Nannapaneni Venkat Rao College of Engineering and Technology, Guntur - [NVRCET]"
"Nar Bahadur Bhandari Degree College, East Sikkim"
"Naraina College of Engineering and Technology, Kanpur - [NCET]"
"Naraina Medical College & Research Center, Kanpur - [NMRC]"
"Naraina Vidya Peeth Engineering & Management Institute, Kanpur - [NVPEMI]"
"Naraini Group of Institutions, Karnal"
"Naralkar Institute of Career Development & Research, Pune"
"Naran Lala College of Professional and Applied Science, Navsari - [NLCPAS]"
"Naran Lala School Of Industrial Management & Computer Science, Navsari"
"Narandas Jethalal Sonecha Management & Technical Institute, Junagadh - [NJSMTI]"
"Narasaraopeta Engineering College, Narasaraopet - [NEC]"
"Narasaraopeta Institute of Pharmaceutical Sciences, Guntur - [NIPS]"
"Narasaraopeta Institute of Technology, Guntur - [NIT]"
"Narasinghpur College, Cuttack"
"Narasinha Dutt College, Howrah"
"Narasu's Sarathy Institute of Technology, Salem - [NSIT]"
"Narayan Group of Institutions, Bareilly"
"Narayan Medical College & Hospital, Rohtas - [NMCH]"
"Narayan Shree Homoeopathic Medical College & Hospital, Bhopal - [NSHMC]"
"Narayan Zantye College of Commerce, North Goa"
"Narayana Business School, Ahmedabad - [NBS]"
"Narayana Dental College and Hospital, Nellore - [NDCH]"
"Narayana Engineering and Technical Campus, Hyderabad"
"Narayana Engineering College Gudur, Nellore - [NEC]"
"Narayana Engineering College, Nellore - [NEC]"
"Narayana Medical College and Hospital, Nellore"
"Narayana Nursing Institution, Nellore - [NNI]"
"Narayana Pharmacy College, Nellore"
"Narayana Yoga and Naturopathy Medical College, Nellore"
"Narayanadri Institute of Science & Technology, Kadapa - [NIST]"
"Narayanaguru College of Engineering, Kanyakumari - [NGCE]"
"Narayanaguru Siddhartha College of Engineering, Kanyakumari"
"Narendra Deva University of Agriculture and Technology, Faizabad - [NDUAT]"
"Nargund College of Pharmacy, Bangalore"
"Nari Gursahani Law College, Thane - [NGLC]"
"Nari Shiksha Niketan Post Graduate College, Lucknow"
"Narmada College of Computer Application, Bharuch"
"Narmada College of Management, Bharuch - [NCM]"
"Narnarayan Shastri Institute of Technology, Ahmedabad - [NSIT]"
"NARSEE MONJEE COLLEGE OF COMMERCE AND ECONOMICS, MUMBAI"
"Narsee Monjee Institute of Management Studies -[NMIMS Deemed to be University], Indore"
"Narsee Monjee Institute of Management Studies, Bangalore - [NMIMS University]"
"Narsee Monjee Institute of Management Studies, Hyderabad - [NMIMS]"
"NARSEE MONJEE INSTITUTE OF MANAGEMENT STUDIES, MUMBAI - [NMIMS DEEMED TO BE UNIVERSITY]"
"Narsimha Reddy Engineering College, Secunderabad - [NRCM]"
"Narsinhbhai Patel Dental College and Hospital, Visnagar"
"Narula Institute of Technology, Kolkata - [NIT Agarpara]"
"Narvadeshwar Law College, Lucknow - [NVM]"
"Narvadeshwar Management College, Lucknow - [NMC]"
"Nasra College Of Arts & Science, Malappuram"
"Natesan Institute of Co-operative Management, Chennai - [NICM]"
"Nathdwara Institute of Engineering and Technology, Rajsamand - [NIET]"
"National Academy of Agricultural Research Management, Hyderabad - [NAARM]"
"National Academy of Agricultural Sciences, New Delhi - [NAAS]"
"National Academy of Cinema and Television, Bangalore - [NACT]"
"National Academy of Event Management & Development- [NAEMD], Mumbai"
"National Academy of Event Management & Development, Noida - [NAEMD]"
"National Academy of Event Management and Development -[NAEMD], Ahmedabad"
"National Academy of Event Management and Development- [NAEMD], Jaipur"
"National Academy of Management Studies, Mumbai - [NAMS]"
"National Academy of Sports Management (NASM), Ahmedabad"
"National Academy Of Sports Management (NASM), Jaipur"
"National Academy Of Sports Management (NASM), Noida"
"National Academy of Sports Management, Mumbai - [NASM]"
"National Brain Research Centre, Gurgaon - [NBRC]"
"National Bureau of Agricultural Insect Resources, Bangalore - [NBAIR]"
"National Bureau of Agriculturally Important Microorganisms, Kheri - [NBAIM]"
"NATIONAL BUREAU OF FISH GENETIC RESOURCES, LUCKNOW - [NBFGR]"
"National Bureau of Plant Genetic Resources, New Delhi - [NBPGR]"
"National Centre for Antarctic and Ocean Research, South Goa - [NCAOR]"
"National Centre for Biological Sciences, Bangalore - [NCBS]"
"National Centre for Cell Science, Pune - [NCCS]"
"National Centre for Integrated Pest Management, New Delhi - [NCIPM]"
"National Coir Research and Management Institute, Thiruvananthapuram - [NCRMI]"
"National College for Teacher Education Perumbavoor, Ernakulam"
"National College Of Arts And Science, Kozhikode"
"National College Of Arts And Science, Thiruvananthapuram"
"National College of Education, Sirsa - [NCE]"
"National College of Engineering, Tirunelveli - [NCE]"
"National College of General Nursing and Midwifery, Barnala"
"National College of Pharmacy, Kozhikode - [NCP]"
"National College of Pharmacy, Shimoga - [NCP]"
"National College of Teachers Education, Satna"
"National College, Thiruchirapalli - [NCT] Trichy"
"National Council For Hotel Management and Catering Technology, Noida"
"National Council for Promotion of Urdu Language- [NCPUL], New Delhi"
"National Council for Promotion of Urdu Language, New Delhi - [NCPUL]"
"NATIONAL DAIRY RESEARCH INSTITUTE, KARNAL - [NDRI]"
"National Degree College, Nandyal"
"National Dental College & Hospital, Mohali - [NDCH]"
"National Engineering College, Kodaikanal - [NEC]"
"National Fire Service College, Nagpur - [NFSC]"
"National Geophysical Research Institute, Hyderabad - [NGRI]"
"National Heart Institute and Research Centre, New Delhi - [NHI]"
"National Institute for Empowerment of Persons with Multiple Disabilities, Chennai - [NIEPMD]"
"National Institute for Research in Reproductive Health, Mumbai - [NIRRH]"
"National Institute For The Visually Handicapped Regional Centre, Chennai"
"National Institute of Abiotic Stress Management, Pune - [NIASM]"
"National Institute of Advertising, Noida"
"National Institute of Animal Nutrition and Physiology, Bangalore - [NIANP]"
"National Institute of Ayurveda, Jaipur"
"National Institute of Banking & Management, Pune - [NIBM]"
"National institute of Biomedical Genomics, Kalyani - [NIBMG]"
"National Institute of Business Management, Chennai"
"National Institute of Communicable Diseases, New Delhi - [NICD]"
"National Institute Of Computer Arts, Mumbai - [NICA]"
"National Institute of Construction Management and Research, Hyderabad - [NICMAR]"
"National Institute of Construction Management and Research, Pune - [NICMAR]"
"National Institute of Creative Communication, Bangalore"
"NATIONAL INSTITUTE OF DESIGN, AHMEDABAD - [NID]"
"NATIONAL INSTITUTE OF DESIGN, BANGALORE - [NID]"
"NATIONAL INSTITUTE OF DESIGN, GANDHI NAGAR - [NID]"
"NATIONAL INSTITUTE OF DESIGN, VIJAYAWADA - [NID]"
"National Institute of Electronics & Information Technology, Calicut - [NIELIT]"
"National Institute of Electronics and Information Technology, Aurangabad - [NIELIT]"
"National Institute of Epidemiology, Chennai - [NIE]"
"National Institute of Event Management, Indore - [NIEM]"
"National Institute of Event Management, Lucknow - [NIEM]"
"National Institute of Event Management, Mumbai - [NIEM]"
"National Institute of Fashion Designing, Bhubaneswar - [NIFD]"
"NATIONAL INSTITUTE OF FASHION TECHNOLOGY, BANGALORE - [NIFT]"
"NATIONAL INSTITUTE OF FASHION TECHNOLOGY, BHOPAL - [NIFT]"
"NATIONAL INSTITUTE OF FASHION TECHNOLOGY, BHUBANESWAR - [NIFT]"
"NATIONAL INSTITUTE OF FASHION TECHNOLOGY, CHENNAI - [NIFT]"
"NATIONAL INSTITUTE OF FASHION TECHNOLOGY, GANDHI NAGAR - [NIFT]"
"NATIONAL INSTITUTE OF FASHION TECHNOLOGY, HYDERABAD - [NIFT]"
"National Institute of Fashion Technology, Jodhpur - [NIFT]"
"NATIONAL INSTITUTE OF FASHION TECHNOLOGY, KANGRA - [NIFT]"
"NATIONAL INSTITUTE OF FASHION TECHNOLOGY, KANNUR - [NIFT]"
"National Institute of Fashion Technology, Kolkata - [NIFT]"
"NATIONAL INSTITUTE OF FASHION TECHNOLOGY, NAVI MUMBAI - [NIFT]"
"NATIONAL INSTITUTE OF FASHION TECHNOLOGY, NEW DELHI - [NIFT] HAUZ KHAS"
"National Institute of Fashion Technology, Patna - [NIFT]"
"NATIONAL INSTITUTE OF FASHION TECHNOLOGY, RAE BARELI - [NIFT]"
"NATIONAL INSTITUTE OF FASHION TECHNOLOGY, SHILLONG - [NIFT]"
"NATIONAL INSTITUTE OF FASHION TECHNOLOGY, SRINAGAR - [NIFT]"
"National Institute of Film and Fine Arts, Kolkata - [NIFFA]"
"National Institute of Financial Management, Faridabad - [NIFM]"
"National Institute of Financial Markets, New Delhi - [NIFM]"
"National Institute of Food Technology Entrepreneurship and Management, Sonepat - [NIFTEM]"
"National Institute of Foundry & Forge Technology, Ranchi - [NIFFT]"
"National Institute of Health and Family Welfare- [NIHFW], New Delhi"
"National Institute of Health and Family Welfare, New Delhi - [NIHFW]"
"National Institute of Homeopathy, Kolkata - [NIH]"
"National Institute of Hotel Management & Tourism, Bhubaneswar"
"National Institute of Hotel Management, Kolkata - [NIHM]"
"NATIONAL INSTITUTE OF INDUSTRIAL ENGINEERING, MUMBAI - [NITIE]"
"National Institute of Learning and Academics, Gurgaon - [NILA]"
"National Institute of Management Studies Karapakkam, Chennai - [NIMS]"
"NATIONAL INSTITUTE OF MANAGEMENT, MUMBAI - [NIM]"
"National Institute of Mass Communication and Journalism, Ahmedabad - [NIMCJ]"
"National Institute of Medical and Management Studies, Bhubaneswar - [NIMMS]"
"National Institute of Mental Health and Neuro Sciences, Bangalore - [NIMHANS]"
"National Institute of Nursing Education, Chandigarh - [NINE]"
"National Institute of Nutrition, Hyderabad - [NIN]"
"National Institute of Occupational Health, Ahmedabad - [NIOH]"
"National Institute of Oceanography, Panji - [NIO]"
"National Institute of Ophthalmology-[NIO] Aundh, Pune"
"National Institute of Pathology, New Delhi - [IOP]"
"National Institute of Pharmaceutical Education And Research, Ahmedabad - [NIPER-A]"
"NATIONAL INSTITUTE OF PHARMACEUTICAL EDUCATION AND RESEARCH, GUWAHATI - [NIPER]"
"NATIONAL INSTITUTE OF PHARMACEUTICAL EDUCATION AND RESEARCH, HYDERABAD - [NIPER]"
"NATIONAL INSTITUTE OF PHARMACEUTICAL EDUCATION AND RESEARCH, KOLKATA - [NIPER]"
"NATIONAL INSTITUTE OF PHARMACEUTICAL EDUCATION AND RESEARCH, MOHALI - [NIPER]"
"National Institute of Pharmaceutical Education And Research, Rae Bareli - [NIPER]"
"National Institute of Pharmaceutical Education And Research, Vaishali - [NIPER] Hajipur"
"National Institute of Plant Genome Research, New Delhi - [NIPGR]"
"National Institute of Retail Management, Bangalore - [NIRM]"
"National Institute of Science and Technology, Berhampur - [NIST]"
"National Institute of Science Education and Research, Bhubaneswar - [NISER]"
"National Institute of Siddha, Chennai - [NIS]"
"National Institute of Social Work and Social Sciences, Bhubaneswar - [NISWASS]"
"National Institute of Speech and Hearing, Thiruvananthapuram"
"National Institute of Technical Teachers Training and Research, Chandigarh - [NITTTR]"
"National Institute of Technical Teachers Training and Research, Chennai - [NITTTR]"
"National Institute of Technical Teachers Training and Research, Kolkata"
"National Institute of Technical Teachers' Training and Research, Bhopal - [NITTTR]"
"National Institute of Technology, Agartala - [NIT]"
"National Institute of Technology, Aizawl - [NIT] Mizoram"
"NATIONAL INSTITUTE OF TECHNOLOGY, CALICUT - [NITC]"
"National Institute of Technology, Department of Humanities Social Sciences and Management, Surathkal"
"National Institute of Technology, Dimapur - [NIT] Nagaland"
"National Institute of Technology, Durgapur - [NIT]"
"National Institute of Technology, Hamirpur - [NIT]"
"National Institute of Technology, Imphal - [NIT] Manipur"
"National Institute of Technology, Jamshedpur - [NIT]"
"National Institute of Technology, Kurukshetra - [NIT]"
"National Institute of Technology, New Delhi - [NIT]"
"National Institute of Technology, Papum Pare - [NIT] Arunachal Pradesh"
"National Institute of Technology, Patna - [NITP]"
"National Institute of Technology, Pondicherry - [NIT]"
"National Institute of Technology, Raipur - [NIT]"
"National Institute of Technology, Rourkela - [NIT]"
"National Institute of Technology, Shillong - [NIT] Meghalaya"
"National Institute of Technology, Silchar - [NIT]"
"National Institute of Technology, South Goa - [NIT]"
"National Institute of Technology, South Sikkim - [NIT]"
"National Institute of Technology, Srinagar Garhwal - [NIT] Uttarkhand"
"National Institute of Technology, Surathkal - [NITK] Karnataka"
"National Institute of Technology, Tadepalligudem - [NITAP] Andhra Pradesh"
"NATIONAL INSTITUTE OF TECHNOLOGY, WARANGAL - [NIT]"
"National Institute of Tuberculosis and Respiratory Diseases -[NITRD], New Delhi"
"National Institute of Unani Medicine, Bangalore - [NIUM]"
"National Institute of Virology, Pune - [NIV]"
"National Insurance Academy, Pune - [NIA]"
"National Jalma Institute of Leprosy and other Mycobacterial Diseases, Agra"
"NATIONAL LAW SCHOOL OF INDIA UNIVERSITY, BANGALORE - [NLSIU]"
"National Law University and Judicial Academy, Guwahati - [NLUJAA]"
"National Law University Odisha, Cuttack - [NLUO]"
"NATIONAL LAW UNIVERSITY, JODHPUR - [NLU]"
"NATIONAL LAW UNIVERSITY, NEW DELHI - [NLU]"
"National Museum Institute of History of Art Conservation and Museology, New Delhi"
"National Physical Laboratory, New Delhi - [NPL]"
"National Post Graduate College, Lucknow"
"National Power Training Institute, Durgapur - [NPTI]"
"National Power Training Institute, Faridabad - [NPTI]"
"National Power Training Institute, Nagpur - [NPTI]"
"National Power Training Institute, New Delhi - [NPTI]"
"National Rail and Transportation Institute, Vadodara - [NRTI]"
"National Research Center on Pomegranate, Solapur - [NRCP]"
"National Research Centre for Agroforestry, Jhansi - [NRCAF]"
"National Research Centre for Banana, Thiruchirapalli - [NRCB]"
"National Research Centre for Cashew, Puttur - [NRCC]"
"National Research Centre For Citrus, Nagpur - [NRCC]"
"National Research Centre for Grapes, Pune - [NRCG] Manjri"
"National Research Centre for Litchi, Muzaffarpur - [NRCL]"
"National Research Centre for Orchids, East Sikkim - [ICAR]"
"National Research Centre on Camel, Bikaner"
"National Research Centre on Equines, Hisar - [NRCE]"
"NATIONAL RESEARCH CENTRE ON MITHUN, DIMAPUR - [NRCM]"
"National Research Centre on Yak, West Kameng - [NRCY]"
"National Research Centre Seed Spices, Ajmer"
"National School of Business, Bangalore - [NSB]"
"National School of Drama, New Delhi - [NSD]"
"National School of Management Studies, Bardhaman"
"National Sports University, Imphal - [NSU]"
"National TT College for Girls, Alwar"
"National University of Advanced Legal Studies, Ernakulam - [NUALS]"
"National University of Educational Planning and Administration, New Delhi - [NUEPA]"
"National University of Study and Research in Law, Ranchi - [NUSRL]"
"Natubhai V Patel College of Pure and Applied Science, Anand - [NVPAS]"
"Natwarlal Maniklal Dalal College of Arts Commerce Law and Management, Gondiya - [NMD]"
"Natya Institute of Kathak and Choreography, Bangalore - [NIKC]"
"Natyaveda College of Performing Arts, Thiruvananthapuram"
"Nav Sadhana Kala Kendra, Varanasi"
"Nava Bharathi Degree Post Graduate Studies, Secunderabad"
"Nava Chaithanya Degree & P.G. College Narayanguda, Hyderabad"
"Nava Nalanda Mahavihara, Nalanda - [NNM]"
"Navajyothi College of Arts and Science Cherupuzha, Kannur"
"Navgujarat College of Computer Applications, Ahmedabad"
"Navinchandra Mehta Institute of Technology and Development, Mumbai - [NMITD]"
"Navjeevan Education Society's Polytechnic, Mumbai"
"Navjeevan Institute of Management, Nashik - [NIM]"
"Navjeevan Law College, Nashik"
"Navjivan Arts & Commerce College, Dahod"
"Navjivan Science College, Dahod - [NSC]"
"Navkonkan Education Society's Institute of Management Studies, Chiplun - [NESIMS]"
"Navnirman Arts Commerce & Science, Ratnagiri"
"Navodaya College of Education, Raichur - [NCE]"
"Navodaya College of Nursing, Raichur"
"Navodaya College of Paramedical Sciences, Raichur"
"Navodaya College of Physiotherapy, Raichur"
"Navodaya Dental College, Raichur"
"Navodaya Institute of Technology, Raichur - [NIT]"
"Navodaya Medical College, Raichur"
"Navodhaya College of Education, Krishnagiri"
"Navrachana University, Vadodara - [NUV]"
"Navsahyadri Group of Institutes, Naigaon - [NESGI]"
"Navsari Agricultural University, Navsari"
"Navvani School for the Hearing Impaired, Varanasi"
"Navyug Arts and Commerce College, Jabalpur"
"Navyug Arts College, Surat"
"Navyug College of Education, Sonepat"
"Navyug College of Hotel and Tourism Management, Raigarh"
"Navyug Kanya Mahavidyalaya, Lucknow"
"Nawab Jassa Singh Ahluwalia Government College, Kapurthala - [NJSA]"
"Nawab Shah Alam Khan College of Engineering & Technology, Hyderabad - [NSAKCET]"
"Nawada Vidhi Mahavidyalaya, Nawada"
"Nazareth College of Arts & Science, Avadi"
"Nazareth College of Pharmacy, Thiruvalla"
"Nazareth Margoschis College Pillayanmanai, Thoothukkudi"
"NBA Group of Institutions, New Delhi"
"NBA School of Mass Communication, New Delhi"
"NBKR Institute of Science and Technology Vidyanagar, Nellore - [NBKRIST]"
"NBN Sinhgad School of Engineering, Ambegaon - [NBNSSOE]"
"NBN Sinhgad School of Management Studies, Pune - [NBNSSOMS]"
"NC College of Engineering, Panipat"
"NCR Technical Campus, Aligarh"
"NCRD's Sterling Institute of Pharmacy, Navi Mumbai"
"NCU, School of Law"
"NCU, School of Management, Gurgaon"
"NDMC Medical College, New Delhi"
"NDMVPS's Karmaveer Adv. Baburao Ganpatrao Thakare College of Engineering, Nashik"
"NDRK Institute of Technology, Hassan"
"Neel Kanth Shiksha Mahavidyalaya, Bhind"
"Neelagiri Degree College, Nalgonda"
"Neelam College of Engineering & Technology, Agra - [NCET]"
"Neelkanth Group of Institutions, Meerut - [NGI]"
"Neewara Academy of Design, Jaipur"
"NEF Law College, Guwahati"
"Nehru Academy of Law, Palakkad"
"Nehru Arts and Science College, Coimbatore"
"Nehru College of Aeronautics and Applied Sciences, Coimbatore - [NCASS]"
"Nehru College of Architecture, Palakkad"
"Nehru College of Education, Pondicherry"
"Nehru College of Engineering and Research Centre, Thrissur - [NCERC]"
"Nehru College of Management, Coimbatore - [NCM]"
"Nehru College of Nursing Enamkulathur, Trichy"
"Nehru College of Nursing, Ottapalam"
"Nehru College of Pharmacy, Thrissur - [NCP] Pambady"
"Nehru Gram Bharati University, Allahabad - [NGBU]"
"Nehru Homeopathic Medical College & Hospital, New Delhi"
"Nehru Institute of Engineering and Technology, Coimbatore - [NIET]"
"Nehru Institute of Information Technology and Management, Coimbatore - [NIITM]"
"Nehru Institute of Management studies, Coimbatore - [NIMS]"
"Nehru Institute of Technology, Coimbatore - [NIT]"
"Nehru memorial College, Mangalore"
"Nehru Memorial College, Thiruchirapalli"
"Nehru Nursing College, Tiruvarur"
"Nehru PG College, Kannauj"
"Nehtaur Degree College, Bijnor"
"Neil Gogte Institute of Technology, Uppal - [NGIT]"
"Nelliandavar Institute of Technology, Ariyalur - [NIT]"
"Neotech Institute of Technology, Vadodara"
"Neotia Institute of Technology Management and Science, Kolkata - [NITMAS]"
"NERIM Group of Institutions, Guwahati - [NERIM]"
"NES Education College, Jabalpur"
"NES Science College, Nanded"
"Nesamony Memorial Christian College, Kanyakumari"
"Ness Wadia College of Commerce, Pune"
"NEST Institute of Humanities and Basic Sciences, Kannur - [NIBH] Payyanur"
"Netaji Institute of Engineering & Technology, Nalgonda"
"Netaji Mahavidyalaya, Hooghly"
"Netaji Nagar Day College, Kolkata"
"Netaji Subhas Chandra Bose Institute of Pharmacy, Nadia - [NSCBIP]"
"Netaji Subhas Institute of Business Management, Jamshedpur - [NSIBM]"
"Netaji Subhas Institute of Technology, Patna - [NSIT]"
"Netaji Subhas Mahavidyalaya, Cooch Behar - [NSM] Haldibari"
"Netaji Subhas National Institute of Sports, Patiala - [NSNIS]"
"Netaji Subhas Open University, Kolkata - [NSOU]"
"Netaji Subhas University of Technology, New Delhi - [NSUT]"
"Netaji Subhas University, Jamshedpur - [NSU]"
"Netaji Subhash Chandra Bose Medical College, Jabalpur - [NSCBMC]"
"Netaji Subhash Chandra Bose Subharti Medical College, Meerut"
"Netaji Subhash College, Raipur"
"Netaji Subhash Engineering College, Kolkata - [NSEC]"
"NETES Institute of Technology and Science, Kamrup - [NITS] Mirza"
"Nethaji Memorial Arts And Science College Nemmara, Palakkad"
"Netizens College of Information Technology and Professional Studies, Latur"
"Netrodaya College of Special Education, Chennai"
"Nettur Techincal Training Foundation, Thalasery - [NTTF]"
"Neville Wadia Institute of Management Studies and Research, Pune - [NWIMSR]"
"New Alipore College, Kolkata"
"New Arts Commerce and Science College, Wardha"
"New Arts, Commerce and Science College, Ahmed Nagar"
"New B.Ed College Nellimoodu, Thiruvananthapuram"
"New City Hospital and Instituiton of Health Sciences, Udupi"
"New Delhi Institute For Information Technology & Management, New Delhi - [NDIITM]"
"New Delhi Institute of Management, New Delhi - [NDIM]"
"New Delhi Institution of Event Management, New Delhi - [NDIEM]"
"New Delhi Institution of Management, New Delhi - [NDIM]"
"New Gandhi Memorial College of Education, Jammu"
"New Horizon College Marathalli, Bangalore - [NHCM]"
"New Horizon College of Education, Bangalore - [NHCE]"
"New Horizon College of Engineering, Bangalore - [NHCE]"
"New Horizon College, Kasturi Nagar, Bangalore"
"New Horizon Dental College & Research Institute, Bilaspur"
"New Horizon Institute of Management Studies & New Horizon College of Commerce, Navi Mumbai - [NHIMS] Airoli"
"New Horizon Institute Of Technology And Management, Thane"
"New India Bible Seminary, Changanacherry - [NIBS]"
"New Law College, Mumbai"
"New Look Girls College, Banswara - [NLGC]"
"New Mangala College of Nursing, Mangalore"
"New Millennium College of Education, Cuddalore - [NMCE]"
"New Prince Shri Bhavani College of Engineering & Technology, Chennai - [NPSBCET]"
"New Samata Adhyak Vidyalaya, Satara"
"New Shastri Memorial College of Education, Jammu - [NSM]"
"New Theological College, Dehradun"
"Newman College, Thodupuzha"
"Newton's Institute of Engineering, Guntur - [NIE]"
"Newton's Institute of Science and Technology, Guntur - [NIST]"
"Nexxus Healthcare Innovation, Kolkata - [NHI]"
"NG Acharya and DK Marathe College of Arts Science and Commerce, Mumbai"
"NGF College of Engineering and Technology, Palwal - [NGFCET]"
"NGM College (Autonomous), Coimbatore"
"NH Patel College of Education, Anand - [NHPCE]"
"NIBE College of Hotel Management, Nagpur"
"Nichi-In Centre For Regenerative Medicine Nungambakkam, Chennai - [NCRM]"
"NID PG Campus, Gandhi Nagar - [NIDPG]"
"Nida College of Nursing, Bidar"
"Nidt School of Architecture and Design Technology, Jaipur"
"NIE First Grade College, Mysore"
"NIE Institute of Technology, Mysore - [NIEIT]"
"NIFT TEA College of Knitwear Fashion, Tiruppur"
"Nigam Institute of Engineering and Technology, Bhubaneswar - [NIET]"
"Nigama Engineering College, Karim Nagar"
"Night College of Arts & Commerce, Kolhapur"
"Nightingale College of Nursing, Thiruvananthapuram - [NCN]"
"Nightingale Institute of Management Studies, Kolkata - [NIMS]"
"Nightingale Institute of Nursing, Bangalore - [NIN]"
"Nightingale Institute of Nursing, Noida - [NIN]"
"Nightingale Nursing Institute, Ludhiana - [NNI]"
"NIILM Centre For Management Studies, Greater Noida - [NIILM]"
"NIILM School of Business, Bangalore - [NSB]"
"NIILM University, Kaithal"
"NIIS Institute of Business Administration, Bhubaneswar"
"NIIS Institute of Information Science & Management, Bhubaneswar - [NIIS]"
"NIIT University, Neemrana - [NU]"
"Nikalas Mahila Mahavidyalaya, Nagpur"
"Nikhil Institute of Engineering and Management, Mathura - [NIEM]"
"Nilai Institute of Management, Ranchi - [NIM]"
"Nilai Institute of Technology, Ranchi - [NIT]"
"Nilamber Pitamber University, Palamu - [NPU]"
"Nilkanthrao Shinde Science & Arts College, Chandrapur - [NSSAC]"
"Nilratan Sircar Medical College & Hospital, Kolkata - [NRS]"
"Nimapara Autonomous College -[NAC], Puri"
"NIMAS, Kolkata"
"Nimbus Academy of Management- [NAM], Dehradun"
"Nimbus Academy of Management, Dehradun - [NAM]"
